644, 670105, 1, 0, 0
1145, 1053832, 1, 0, 0
1645, 1078952, 1, 0, 0
2146, 1088016, 1, 0, 0
2647, 1091816, 1, 0, 0
3147, 1059728, 1, 0, 0
3648, 1049792, 1, 0, 0
4148, 1025016, 1, 0, 0
4649, 1015336, 1, 0, 0
5150, 988128, 1, 0, 0
5650, 1000216, 1, 0, 0
6151, 949976, 1, 0, 0
6652, 987256, 1, 0, 0
7152, 913240, 1, 0, 0
7653, 822520, 1, 0, 0
8154, 822264, 1, 0, 0
8654, 802128, 1, 0, 0
9155, 794200, 1, 0, 0
9656, 800632, 1, 0, 0
10156, 799600, 1, 0, 0
10657, 785184, 1, 0, 0
11158, 783712, 1, 0, 0
11658, 766632, 1, 0, 0
12159, 766184, 1, 0, 0
12660, 826032, 1, 0, 0
13160, 860232, 1, 0, 0
13661, 818416, 1, 0, 0
14162, 852120, 1, 0, 0
14662, 823848, 1, 0, 0
15163, 806944, 1, 0, 0
15664, 825456, 1, 0, 0
16164, 806016, 1, 0, 0
16665, 698624, 1, 0, 0
17166, 733672, 1, 0, 0
17666, 696080, 1, 0, 0
18167, 723184, 1, 0, 0
18668, 687888, 1, 0, 0
19168, 712888, 1, 0, 0
19669, 734688, 1, 0, 0
20170, 776376, 1, 0, 0
20670, 756480, 1, 0, 0
21171, 755304, 1, 0, 0
21672, 751408, 1, 0, 0
22172, 760056, 1, 0, 0
22673, 774144, 1, 0, 0
23174, 744312, 1, 0, 0
23674, 721264, 1, 0, 0
24175, 727832, 1, 0, 0
24676, 645120, 1, 0, 0
25176, 652712, 1, 0, 0
25677, 644704, 1, 0, 0
26178, 646448, 1, 0, 0
26678, 641512, 1, 0, 0
27179, 640224, 1, 0, 0
27680, 645312, 1, 0, 0
28180, 644928, 1, 0, 0
28681, 645120, 1, 0, 0
29182, 645120, 1, 0, 0
29682, 625064, 1, 0, 0
30183, 614472, 1, 0, 0
30683, 601392, 1, 0, 0
31184, 610528, 1, 0, 0
31685, 645120, 1, 0, 0
32185, 601928, 1, 0, 0
32686, 587896, 1, 0, 0
33187, 616512, 1, 0, 0
33687, 620456, 1, 0, 0
34188, 571984, 1, 0, 0
34689, 613896, 1, 0, 0
35189, 597296, 1, 0, 0
35690, 563920, 1, 0, 0
36191, 623920, 1, 0, 0
36691, 549096, 1, 0, 0
37192, 630512, 1, 0, 0
37693, 544488, 1, 0, 0
38193, 619536, 1, 0, 0
38694, 530608, 1, 0, 0
39195, 602136, 1, 0, 0
39695, 544560, 1, 0, 0
40196, 573816, 1, 0, 0
40696, 587400, 1, 0, 0
41197, 526704, 1, 0, 0
41698, 590152, 1, 0, 0
42198, 560456, 1, 0, 0
42699, 516096, 1, 0, 0
43200, 581632, 1, 0, 0
43700, 575176, 1, 0, 0
44201, 520504, 1, 0, 0
44702, 516096, 1, 0, 0
45202, 560040, 1, 0, 0
45703, 564232, 1, 0, 0
46204, 553040, 1, 0, 0
