500, 6888, 1, 0, 0
1000, 3572, 1, 0, 0
1501, 3540, 1, 0, 0
2000, 3443, 1, 0, 0
2500, 3432, 1, 0, 0
3000, 3544, 1, 0, 0
3500, 3566, 1, 0, 0
4000, 3641, 1, 0, 0
4500, 3726, 1, 0, 0
5000, 3708, 1, 0, 0
5500, 3835, 1, 0, 0
6000, 3960, 1, 0, 0
6500, 3826, 1, 0, 0
7000, 3961, 1, 0, 0
7500, 4554, 1, 0, 0
8000, 4638, 1, 0, 0
8501, 4815, 1, 0, 0
9000, 4726, 1, 0, 0
9500, 4744, 1, 0, 0
10000, 4775, 1, 0, 0
10500, 4844, 1, 0, 0
11000, 4862, 1, 0, 0
11500, 4949, 1, 0, 0
12000, 4993, 1, 0, 0
12500, 4760, 1, 0, 0
13000, 4485, 1, 0, 0
13506, 4608, 1, 0, 0
14000, 4434, 1, 0, 0
14518, 4756, 1, 0, 0
15000, 4626, 1, 0, 0
15500, 4586, 1, 0, 0
16000, 4664, 1, 0, 0
16500, 5270, 1, 0, 0
17002, 5453, 1, 0, 0
17500, 5230, 1, 0, 0
18005, 5619, 1, 0, 0
18500, 5294, 1, 0, 0
19015, 5622, 1, 0, 0
19500, 5239, 1, 0, 0
20000, 4898, 1, 0, 0
20500, 5023, 1, 0, 0
21000, 5073, 1, 0, 0
21500, 5080, 1, 0, 0
22009, 5115, 1, 0, 0
22521, 5059, 1, 0, 0
23000, 4881, 1, 0, 0
23500, 5292, 1, 0, 0
24006, 5366, 1, 0, 0
24500, 5540, 1, 0, 0
25000, 5859, 1, 0, 0
25500, 5952, 1, 0, 0
26000, 5951, 1, 0, 0
26500, 6003, 1, 0, 0
27000, 6052, 1, 0, 0
27500, 5895, 1, 0, 0
28000, 6153, 1, 0, 0
28500, 6138, 1, 0, 0
29005, 6132, 1, 0, 0
29521, 6170, 1, 0, 0
30000, 5739, 1, 0, 0
30500, 6375, 1, 0, 0
31000, 6406, 1, 0, 0
31504, 6436, 1, 0, 0
32034, 6338, 1, 0, 0
32500, 6041, 1, 0, 0
33000, 6616, 1, 0, 0
33526, 6463, 1, 0, 0
34000, 6083, 1, 0, 0
34500, 6804, 1, 0, 0
35038, 6514, 1, 0, 0
35500, 6308, 1, 0, 0
36024, 6788, 1, 0, 0
36500, 6307, 1, 0, 0
37016, 6875, 1, 0, 0
37500, 6246, 1, 0, 0
38011, 7023, 1, 0, 0
38500, 6388, 1, 0, 0
39027, 7138, 1, 0, 0
39500, 6621, 1, 0, 0
40000, 6429, 1, 0, 0
40507, 7481, 1, 0, 0
41000, 6523, 1, 0, 0
41537, 7195, 1, 0, 0
42004, 6994, 1, 0, 0
42500, 6661, 1, 0, 0
43000, 6606, 1, 0, 0
43514, 7708, 1, 0, 0
44000, 7054, 1, 0, 0
44500, 6948, 1, 0, 0
45000, 6868, 1, 0, 0
45535, 7701, 1, 0, 0
46011, 7141, 1, 0, 0
46500, 7010, 1, 0, 0
46633, 6645, 1, 0, 0
