643, 1916964, 1, 0, 0
1144, 1942896, 1, 0, 0
1644, 1942464, 1, 0, 0
2145, 1924768, 1, 0, 0
2646, 1908840, 1, 0, 0
3146, 1914336, 1, 0, 0
3647, 1927976, 1, 0, 0
4148, 1917008, 1, 0, 0
4648, 1904360, 1, 0, 0
5149, 1962768, 1, 0, 0
5650, 1955344, 1, 0, 0
6150, 1943696, 1, 0, 0
6651, 1925600, 1, 0, 0
7152, 1921528, 1, 0, 0
7652, 1925592, 1, 0, 0
8153, 1922944, 1, 0, 0
8654, 1923448, 1, 0, 0
9154, 1892304, 1, 0, 0
9655, 1940176, 1, 0, 0
10155, 1940056, 1, 0, 0
10656, 1918104, 1, 0, 0
11157, 1925208, 1, 0, 0
11657, 1925464, 1, 0, 0
12158, 1922376, 1, 0, 0
12659, 1918448, 1, 0, 0
13159, 1914360, 1, 0, 0
13660, 1957232, 1, 0, 0
14160, 1942768, 1, 0, 0
14661, 1935408, 1, 0, 0
15162, 1923480, 1, 0, 0
15662, 1930056, 1, 0, 0
16163, 1921800, 1, 0, 0
16664, 1923208, 1, 0, 0
17164, 1926664, 1, 0, 0
17665, 1858912, 1, 0, 0
18165, 1932896, 1, 0, 0
18666, 1934560, 1, 0, 0
19167, 1918824, 1, 0, 0
19667, 1926936, 1, 0, 0
20168, 1925968, 1, 0, 0
20669, 1924200, 1, 0, 0
21169, 1921896, 1, 0, 0
21670, 1925544, 1, 0, 0
22171, 1950648, 1, 0, 0
22671, 1938160, 1, 0, 0
23172, 1917440, 1, 0, 0
23672, 1924600, 1, 0, 0
24173, 1919176, 1, 0, 0
24674, 1924584, 1, 0, 0
25174, 1913008, 1, 0, 0
25675, 1912720, 1, 0, 0
26176, 1945224, 1, 0, 0
26676, 1940744, 1, 0, 0
27177, 1928800, 1, 0, 0
27677, 1916568, 1, 0, 0
28178, 1911488, 1, 0, 0
28679, 1909208, 1, 0, 0
29179, 1886048, 1, 0, 0
29680, 1893968, 1, 0, 0
30180, 1916728, 1, 0, 0
30681, 1932192, 1, 0, 0
31182, 1919712, 1, 0, 0
31682, 1909448, 1, 0, 0
32183, 1913824, 1, 0, 0
32684, 1904776, 1, 0, 0
33184, 1898000, 1, 0, 0
33685, 1901032, 1, 0, 0
34185, 1898400, 1, 0, 0
34686, 1928168, 1, 0, 0
35187, 1759008, 1, 0, 0
35687, 1908184, 1, 0, 0
36188, 1902056, 1, 0, 0
36689, 1901800, 1, 0, 0
37189, 1897600, 1, 0, 0
37690, 1893096, 1, 0, 0
38190, 1884048, 1, 0, 0
38691, 1890224, 1, 0, 0
39192, 1916312, 1, 0, 0
39692, 1890952, 1, 0, 0
40193, 1895400, 1, 0, 0
40694, 1891408, 1, 0, 0
41194, 1887592, 1, 0, 0
41695, 1888232, 1, 0, 0
42195, 1890328, 1, 0, 0
42696, 1890840, 1, 0, 0
43197, 1906752, 1, 0, 0
43697, 1904520, 1, 0, 0
44198, 1891168, 1, 0, 0
44698, 1900432, 1, 0, 0
45199, 1886048, 1, 0, 0
45700, 1885504, 1, 0, 0
46200, 1879256, 1, 0, 0
46701, 1885328, 1, 0, 0
47201, 1874784, 1, 0, 0
47702, 1902832, 1, 0, 0
48203, 1883960, 1, 0, 0
48703, 1879024, 1, 0, 0
49204, 1872176, 1, 0, 0
49705, 1873696, 1, 0, 0
50205, 1876528, 1, 0, 0
50706, 1879656, 1, 0, 0
51206, 1882704, 1, 0, 0
51707, 1894744, 1, 0, 0
52208, 1910552, 1, 0, 0
52708, 1890304, 1, 0, 0
