643, 764074, 1, 0, 0
1143, 839272, 1, 0, 0
1644, 840704, 1, 0, 0
2145, 839960, 1, 0, 0
2645, 839656, 1, 0, 0
3146, 840488, 1, 0, 0
3646, 841352, 1, 0, 0
4147, 838864, 1, 0, 0
4648, 838568, 1, 0, 0
5148, 838168, 1, 0, 0
5649, 837280, 1, 0, 0
6150, 838752, 1, 0, 0
6650, 840296, 1, 0, 0
7151, 841224, 1, 0, 0
7652, 837560, 1, 0, 0
8152, 838552, 1, 0, 0
8653, 839816, 1, 0, 0
9153, 839648, 1, 0, 0
9654, 840208, 1, 0, 0
10155, 813288, 1, 0, 0
10655, 810848, 1, 0, 0
11156, 810696, 1, 0, 0
11657, 811200, 1, 0, 0
12157, 810896, 1, 0, 0
12658, 811128, 1, 0, 0
13159, 813800, 1, 0, 0
13659, 812872, 1, 0, 0
14160, 810520, 1, 0, 0
14660, 811336, 1, 0, 0
15161, 808200, 1, 0, 0
15662, 812152, 1, 0, 0
16162, 812800, 1, 0, 0
16663, 808384, 1, 0, 0
17164, 812592, 1, 0, 0
17664, 811248, 1, 0, 0
18165, 811760, 1, 0, 0
18666, 809840, 1, 0, 0
19166, 808256, 1, 0, 0
19667, 809360, 1, 0, 0
20168, 806872, 1, 0, 0
20668, 809416, 1, 0, 0
21169, 813224, 1, 0, 0
21670, 809216, 1, 0, 0
22170, 810152, 1, 0, 0
22671, 809008, 1, 0, 0
23172, 811912, 1, 0, 0
23672, 811712, 1, 0, 0
24173, 808472, 1, 0, 0
24674, 803136, 1, 0, 0
25174, 805736, 1, 0, 0
25675, 808240, 1, 0, 0
26176, 807608, 1, 0, 0
26676, 810600, 1, 0, 0
27177, 811088, 1, 0, 0
27678, 819816, 1, 0, 0
28178, 844184, 1, 0, 0
28679, 841952, 1, 0, 0
29179, 839008, 1, 0, 0
29680, 843048, 1, 0, 0
30181, 839064, 1, 0, 0
30681, 844056, 1, 0, 0
31182, 840240, 1, 0, 0
31683, 840792, 1, 0, 0
32183, 846008, 1, 0, 0
32684, 843528, 1, 0, 0
33185, 844072, 1, 0, 0
33685, 843576, 1, 0, 0
34186, 842248, 1, 0, 0
34687, 843608, 1, 0, 0
35187, 842560, 1, 0, 0
35688, 842952, 1, 0, 0
36189, 845224, 1, 0, 0
36689, 840456, 1, 0, 0
37190, 812944, 1, 0, 0
37691, 812824, 1, 0, 0
38191, 812040, 1, 0, 0
38692, 811840, 1, 0, 0
39193, 811032, 1, 0, 0
39693, 814560, 1, 0, 0
40194, 813760, 1, 0, 0
40695, 817376, 1, 0, 0
