643, 927160, 1, 0, 0
1143, 934024, 1, 0, 0
1644, 955808, 1, 0, 0
2145, 927592, 1, 0, 0
2645, 970888, 1, 0, 0
3146, 954456, 1, 0, 0
3647, 951072, 1, 0, 0
4147, 950000, 1, 0, 0
4648, 935808, 1, 0, 0
5149, 908248, 1, 0, 0
5649, 909672, 1, 0, 0
6150, 908600, 1, 0, 0
6651, 903272, 1, 0, 0
7151, 887696, 1, 0, 0
7652, 858320, 1, 0, 0
8153, 700232, 1, 0, 0
8653, 745688, 1, 0, 0
9154, 727624, 1, 0, 0
9655, 709832, 1, 0, 0
10155, 699368, 1, 0, 0
10656, 710728, 1, 0, 0
11157, 702344, 1, 0, 0
11657, 726088, 1, 0, 0
12158, 688736, 1, 0, 0
12659, 712176, 1, 0, 0
13159, 677032, 1, 0, 0
13660, 706208, 1, 0, 0
14161, 699488, 1, 0, 0
14661, 673192, 1, 0, 0
15162, 688928, 1, 0, 0
15663, 685256, 1, 0, 0
16163, 662128, 1, 0, 0
16664, 665448, 1, 0, 0
17165, 654584, 1, 0, 0
17665, 660112, 1, 0, 0
18166, 660168, 1, 0, 0
18667, 659168, 1, 0, 0
19167, 656392, 1, 0, 0
19668, 651792, 1, 0, 0
20169, 652600, 1, 0, 0
20669, 645944, 1, 0, 0
21170, 637760, 1, 0, 0
21671, 635992, 1, 0, 0
22171, 629760, 1, 0, 0
22672, 624536, 1, 0, 0
23173, 620152, 1, 0, 0
23673, 622384, 1, 0, 0
24174, 645120, 1, 0, 0
24675, 614232, 1, 0, 0
25175, 606312, 1, 0, 0
25676, 603784, 1, 0, 0
26176, 627128, 1, 0, 0
26677, 618440, 1, 0, 0
27178, 593272, 1, 0, 0
27678, 594624, 1, 0, 0
28179, 618400, 1, 0, 0
28680, 578864, 1, 0, 0
29180, 609072, 1, 0, 0
29681, 585128, 1, 0, 0
30182, 576088, 1, 0, 0
30682, 612688, 1, 0, 0
31183, 562464, 1, 0, 0
31684, 611552, 1, 0, 0
32184, 553408, 1, 0, 0
32685, 609248, 1, 0, 0
33186, 537640, 1, 0, 0
33686, 599240, 1, 0, 0
34187, 558608, 1, 0, 0
34688, 565344, 1, 0, 0
35188, 581976, 1, 0, 0
35689, 529992, 1, 0, 0
36189, 576760, 1, 0, 0
36690, 575808, 1, 0, 0
37191, 524744, 1, 0, 0
37691, 570320, 1, 0, 0
38192, 567144, 1, 0, 0
38693, 539848, 1, 0, 0
39193, 520456, 1, 0, 0
39694, 565312, 1, 0, 0
40195, 564856, 1, 0, 0
40695, 542784, 1, 0, 0
41196, 516096, 1, 0, 0
41696, 542288, 1, 0, 0
42197, 550616, 1, 0, 0
42698, 547864, 1, 0, 0
43198, 541280, 1, 0, 0
43699, 527456, 1, 0, 0
44199, 516096, 1, 0, 0
44700, 516096, 1, 0, 0
45201, 516096, 1, 0, 0
45701, 521432, 1, 0, 0
46202, 524280, 1, 0, 0
46703, 521272, 1, 0, 0
47203, 545408, 1, 0, 0
47704, 586880, 1, 0, 0
48205, 526328, 1, 0, 0
48705, 532104, 1, 0, 0
49206, 570584, 1, 0, 0
49707, 567808, 1, 0, 0
50207, 522912, 1, 0, 0
50708, 516096, 1, 0, 0
51209, 567376, 1, 0, 0
